time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.35E-05
313.18,282.02447,283.7160538,285.0144458,285.7508368,285.8627546,285.3821695,284.4099877,,
314.55,282.0190133,283.6998952,284.9914215,285.7253171,285.8385969,285.3621657,284.3958311,,
315.93,282.0136034,283.6837789,284.9684107,285.6997705,285.8143772,285.3420844,284.3816065,,
317.3,282.0083173,283.6679364,284.9457451,285.6745661,285.7904465,285.3222171,284.3675207,,
318.68,282.003076,283.6521343,284.9230921,285.6493352,285.7664553,285.3022743,284.3533686,,
320.05,281.9979538,283.6365994,284.9007782,285.6244425,285.7427513,285.2825456,284.3393559,,
321.42,281.9929111,283.6212147,284.8786369,285.5997037,285.7191602,285.2628867,284.3253805,,
322.8,281.9879103,283.6058674,284.8565068,285.574939,285.695511,285.2431552,284.3113413,,
324.17,281.9830223,283.5907781,284.834707,285.5505064,285.6721464,285.2236377,284.2974423,,
325.54,281.9782092,283.575833,284.8130746,285.5262249,285.6488944,285.2041913,284.2835821,,
326.92,281.9734352,283.5609226,284.7914522,285.5019182,285.6255865,285.1846752,284.2696606,,
328.29,281.9687682,283.5462613,284.7701513,285.4779375,285.6025603,285.1653727,284.2558798,,
329.66,281.9641718,283.5317385,284.7490131,285.4541053,285.5796465,285.1461424,284.2421394,,
331.04,281.959612,283.517248,284.7278836,285.4302483,285.5566788,285.1268452,284.2283399,,
332.41,281.9551535,283.5029979,284.7070673,285.4067115,285.5339899,285.107761,284.2146817,,
333.79,281.95073,283.4887785,284.6862587,285.3831502,285.5112485,285.0886116,284.2009659,,
335.16,281.9464042,283.474794,284.665758,285.3599051,285.4887841,285.0696748,284.1873917,,
336.53,281.9421426,283.4609394,284.6454123,285.3368041,285.4664311,285.0508118,284.1738598,,
337.91,281.9379137,283.447113,284.6250732,285.3136792,285.4440274,285.0318861,284.1602725,,
339.28,281.9337775,283.4335138,284.605034,285.2908646,285.4218977,285.0131723,284.1468271,,
340.65,281.929702,283.4200394,284.5851454,285.2681914,285.3998788,284.994533,284.1334251,,
342.03,281.9256569,283.4065911,284.5652623,285.2454948,285.3778111,284.9758334,284.1199698,,
343.4,281.9216999,283.3933624,284.5456715,285.2231029,285.3560141,284.9573447,284.1066563,,
344.77,281.9178002,283.3802539,284.526227,285.2008497,285.3343274,284.9389313,284.0933875,,
346.15,281.9139289,283.3671694,284.506787,285.1785736,285.3125935,284.9204598,284.0800671,,
347.52,281.9101412,283.3542974,284.4876319,285.1565964,285.2911273,284.902198,284.0668887,,
348.9,281.9063806,283.3414482,284.4684807,285.1345966,285.269615,284.8838796,284.0536601,,
350.27,281.9027007,283.3288067,284.4496096,285.112892,285.2483681,284.8657703,284.0405732,,
351.64,281.899073,283.3162779,284.4308779,285.0913219,285.2272302,284.847737,284.0275325,,
353.02,281.8954708,283.3037702,284.4121492,285.0697295,285.2060478,284.8296492,284.0144433,,
354.39,281.8919451,283.2914636,284.3936936,285.0484269,285.1851276,284.8117691,284.0014958,,
355.76,281.8884689,283.2792654,284.3753736,285.0272563,285.1643155,284.7939654,283.988595,,
357.14,281.8850164,283.2670867,284.3570557,285.0060638,285.1434603,284.7761093,283.9756477,,
358.51,281.8816367,283.2551026,284.339004,284.9851556,285.1228642,284.7584594,283.9628416,,
359.88,281.8783038,283.2432231,284.3210842,284.964377,285.1023751,284.7408862,283.950083,,
361.26,281.874993,283.2313613,284.3031656,284.9435768,285.0818445,284.7232624,283.9372795,,
362.63,281.8717515,283.219688,284.2855068,284.9230557,285.0615695,284.7058435,283.9246168,,
364.01,281.8685311,283.2080315,284.2678487,284.9025132,285.0412538,284.6883751,283.9119103,,
365.38,281.8653777,283.1965595,284.2504461,284.8822463,285.0211916,284.6711104,283.8993443,,
