time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.42E-05
265.19,283.7351459,285.4678395,286.7908487,287.5004072,287.5466903,287.0078572,286.0325993,,
266.57,283.7320676,285.4528266,286.7684459,287.4762831,287.5255155,286.9921571,286.0228474,,
267.94,283.7290607,285.4380891,286.746412,287.4525023,287.5045835,286.9765852,286.0131404,,
269.31,283.7261016,285.4235147,286.724581,287.428888,287.4837407,286.961029,286.0034094,,
270.69,283.7231681,285.4089961,286.7027929,287.4052682,287.4628362,286.9453765,285.9935843,,
272.06,283.7203016,285.3947407,286.6813607,287.3819837,287.442173,286.9298557,285.9838091,,
273.44,283.717459,285.3805379,286.6599688,287.3586932,287.4214497,286.9142413,285.9739424,,
274.81,283.7146806,285.3665908,286.6389246,287.3357326,287.4009667,286.8987607,285.9641286,,
276.19,283.7119248,285.3526932,286.6179181,287.3127654,287.380425,286.883189,285.9542257,,
277.56,283.7092304,285.339044,286.5972513,287.2901229,287.3601225,286.8677531,285.9443787,,
278.93,283.7065765,285.3255395,286.5767688,287.2676369,287.33991,286.8523411,285.934517,,
280.31,283.703943,285.3120803,286.5563204,287.2451433,287.319641,286.8368418,285.9245697,,
281.68,283.7013674,285.298859,286.5362001,287.2229669,287.2996093,286.8214808,285.9146824,,
283.06,283.6988111,285.2856803,286.5161118,287.2007826,287.2795225,286.806035,285.9047118,,
284.43,283.6963103,285.272733,286.4963443,287.1789104,287.2596716,286.790729,285.8948036,,
285.81,283.6938276,285.2598258,286.4766065,287.1570296,287.2397669,286.7753405,285.8848145,,
287.18,283.6913982,285.2471436,286.4571823,287.1354562,287.2200967,286.7600933,285.8748902,,
288.55,283.6890032,285.2345902,286.4379258,287.1140295,287.2005165,286.7448766,285.8649595,,
289.93,283.6866247,285.2220734,286.418696,287.0925936,287.1808842,286.7295806,285.854951,,
291.3,283.6842965,285.2097726,286.3997695,287.0714578,287.1614844,286.7144279,285.8450108,,
292.68,283.6819838,285.1975061,286.3808678,287.0503122,287.1420336,286.6991979,285.8349948,,
294.05,283.6797195,285.1854498,286.3622628,287.029462,287.1228138,286.6841123,285.8250492,,
